Name,Location,Rating,Local Image Path,Original Image URL,Latitude,Longitude
Bún Chả Giò Ban Mê - Trần Kế Xương,"11/12B Trần Kế Xương, P. 3, Quận Bình Thạnh, TP. HCM",1.9,foody_images\61_Bún Chả Giò Ban Mê - Trần Kế Xương.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8nmn4ordl42@resize_ss640x400,10.802571,106.6889872
Thanh Hùng - Bún Quậy Phú Quốc - Song Hành,"42 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",3.2,foody_images\62_Thanh Hùng - Bún Quậy Phú Quốc - Song Hành.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsuabct26jyx5a@resize_ss640x400,10.7051356,106.6512642
Bún Xì Dầu - Quách Văn Tuấn,"3 Quách Văn Tuấn, P. 12, Quận Tân Bình, TP. HCM",3.6,foody_images\63_Bún Xì Dầu - Quách Văn Tuấn.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu02erwtscke7@resize_ss640x400,10.7997927,106.6524788
San Fu Lou - Ẩm Thực Quảng Đông - Trường Sơn,"18A Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",4.4,foody_images\64_San Fu Lou - Ẩm Thực Quảng Đông - Trường Sơn.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv6i1ug78w433@resize_ss640x400,10.5150919,107.1499333
KOI Thé - Phan Xích Long,"137 Cù Lao (Ngã 3 Phan Xích Long và Cù Lao), P. 2, Quận Phú Nhuận, TP. HCM",3.0,foody_images\65_KOI Thé - Phan Xích Long.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mfgcdaqpnkem66@resize_ss640x400,,
Bún Mọc A Cọp,"172 Trần Nhân Tôn, Quận 10, TP. HCM",3.6,foody_images\66_Bún Mọc A Cọp.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstvhyc6o42h88@resize_ss640x400,10.7628665,106.6747232
Texas Chicken - Aeon Mall Bình Tân,"Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",3.1,foody_images\67_Texas Chicken - Aeon Mall Bình Tân.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstxjty8q5y198@resize_ss640x400,10.8679351,106.8130715
Mì Sườn Kho & Heo Viên,"241 Nhật Tảo, P. 8, Quận 10, TP. HCM",3.0,foody_images\68_Mì Sườn Kho & Heo Viên.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfeak4aln8996@resize_ss640x400,10.7642806,106.6661306
Sữa Chua Trân Châu Hạ Long - Nguyễn Đức Cảnh,"2 Nguyễn Đức Cảnh, P Tân Phong, Quận 7, TP. HCM",0.5,foody_images\69_Sữa Chua Trân Châu Hạ Long - Nguyễn Đức Cảnh.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv0rl9kvqo41d@resize_ss640x400,10.7225348,106.7104308
Phố Thành - Bánh Xèo Rau Rừng - Đường Số 41,"97 Đường Số 41, P. 6, Quận 4, TP. HCM",2.1,foody_images\70_Phố Thành - Bánh Xèo Rau Rừng - Đường Số 41.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m27pvaagcv5gca@resize_ss640x400,10.9741246,106.5050738
